醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5939041849,307,1995,2020/03/08 17:03:42
5939041858,2,1030,2020/03/08 17:03:42
5939041876,2101,1772,2020/03/08 17:03:42
5939041894,677,1689,2020/03/08 17:03:42
5939050044,0,2,2020/03/08 17:03:42
5939050071,0,2020,2020/03/08 17:03:42
5939050124,1765,1939,2020/03/08 17:03:42
5939051176,1081,2638,2020/03/08 17:03:42
5939051185,2120,2322,2020/03/08 17:03:42
5939051194,0,1753,2020/03/08 17:03:42
5939051229,1525,2175,2020/03/08 17:03:42
5939051238,1,1765,2020/03/08 17:03:42
5939051247,0,455,2020/03/08 17:03:42
5939060111,0,2100,2020/03/08 17:03:42
5939060120,3411,1801,2020/03/08 17:03:42
5939060184,34,2352,2020/03/08 17:03:42
5939060255,1107,1794,2020/03/08 17:03:42
5939060317,0,2193,2020/03/08 17:03:42
5939060371,365,2614,2020/03/08 17:03:42
5939061412,1848,2241,2020/03/08 17:03:42
5939061494,2349,2273,2020/03/08 17:03:42
5939061501,0,2635,2020/03/08 17:03:42
5939061583,315,2374,2020/03/08 17:03:42
5939061618,1346,1722,2020/03/08 17:03:42
5939061743,1236,1258,2020/03/08 17:03:42
5939061789,0,960,2020/03/08 17:03:42
5939061805,0,2313,2020/03/08 17:03:42
5939061814,0,1100,2020/03/08 17:03:42
5939061850,920,1743,2020/03/08 17:03:42
5939061869,1571,1794,2020/03/08 17:03:42
5939061887,1396,1613,2020/03/08 17:03:42
5939061903,732,1740,2020/03/08 17:03:42
5939061921,0,298,2020/03/08 17:03:42
5939070135,3722,2417,2020/03/08 17:03:42
5939070162,0,2203,2020/03/08 17:03:42
5939071196,1559,2029,2020/03/08 17:03:42
5939071203,1386,2541,2020/03/08 17:03:42
5939071276,1065,1036,2020/03/08 17:03:42
5939071285,0,2054,2020/03/08 17:03:42
5939071294,0,2158,2020/03/08 17:03:42
5939071310,4,1691,2020/03/08 17:03:42
5939080015,832,1759,2020/03/08 17:03:42
5939081094,358,1446,2020/03/08 17:03:42
5939090146,90,1467,2020/03/08 17:03:42
5939091170,0,1758,2020/03/08 17:03:42
5939091269,1,504,2020/03/08 17:03:42
5939091278,0,1438,2020/03/08 17:03:42
5939091287,1023,1708,2020/03/08 17:03:42
5939091296,0,1801,2020/03/08 17:03:42
5939091303,722,1949,2020/03/08 17:03:42
5939100030,0,1640,2020/03/08 17:03:42
5939100058,1,1562,2020/03/08 17:03:42
5939101108,98,1757,2020/03/08 17:03:42
5939101126,0,1689,2020/03/08 17:03:42
5939110027,0,1858,2020/03/08 17:03:42
5939111220,0,1664,2020/03/08 17:03:42
5939111239,368,2192,2020/03/08 17:03:42
5939120032,1,235,2020/03/08 17:03:42
5939120050,0,1461,2020/03/08 17:03:42
5939120069,171,2150,2020/03/08 17:03:42
5939120103,0,1441,2020/03/08 17:03:42
5939121119,2392,2030,2020/03/08 17:03:42
5939121137,1520,1311,2020/03/08 17:03:42
5939121164,48,1737,2020/03/08 17:03:42
5939121173,1894,2582,2020/03/08 17:03:42
5939121208,483,2297,2020/03/08 17:03:42
5939121217,559,1729,2020/03/08 17:03:42
5939121253,916,1568,2020/03/08 17:03:42
5939130010,0,1560,2020/03/08 17:03:42
5939130029,0,1618,2020/03/08 17:03:42
5939130047,0,313,2020/03/08 17:03:42
5939130109,914,2079,2020/03/08 17:03:42
5939131151,945,2237,2020/03/08 17:03:42
5939131286,898,2014,2020/03/08 17:03:42
5939131320,2116,1648,2020/03/08 17:03:42
5939131384,0,788,2020/03/08 17:03:42
5939131400,1193,1762,2020/03/08 17:03:42
5939131419,977,1345,2020/03/08 17:03:42
5939131437,200,50,2020/03/08 17:03:42
5939131446,761,1063,2020/03/08 17:03:42
5939131473,17,859,2020/03/08 17:03:42
5939140016,0,2122,2020/03/08 17:03:42
5939140034,489,2755,2020/03/08 17:03:42
5939140061,2696,2450,2020/03/08 17:03:42
5939141139,2728,1924,2020/03/08 17:03:42
5939141219,2344,1777,2020/03/08 17:03:42
5939150067,0,1261,2020/03/08 17:03:42
5939151091,1446,2006,2020/03/08 17:03:42
5939151135,0,2144,2020/03/08 17:03:42
5939151162,0,1230,2020/03/08 17:03:42
5939160018,0,2006,2020/03/08 17:03:42
5939161140,0,2146,2020/03/08 17:03:42
5939161168,0,1628,2020/03/08 17:03:42
5939170023,346,2144,2020/03/08 17:03:42
5939171039,457,2307,2020/03/08 17:03:42
5939171075,1739,2199,2020/03/08 17:03:42
5939171093,1864,1668,2020/03/08 17:03:42
5939171100,803,1715,2020/03/08 17:03:42
5939171119,1481,1838,2020/03/08 17:03:42
5939180010,986,2365,2020/03/08 17:03:42
5939180074,11,7,2020/03/08 17:03:42
5939181124,88,1299,2020/03/08 17:03:42
5939181133,3908,2341,2020/03/08 17:03:42
5939181231,1747,1957,2020/03/08 17:03:42
5939181302,0,2429,2020/03/08 17:03:42
5939181339,1700,2594,2020/03/08 17:03:42
5939181357,3635,2383,2020/03/08 17:03:42
5939181366,2739,2023,2020/03/08 17:03:42
5939190025,1510,2141,2020/03/08 17:03:42
5939190061,1,2149,2020/03/08 17:03:42
5939190114,1322,1761,2020/03/08 17:03:42
5939191139,3538,2315,2020/03/08 17:03:42
5939191175,615,2241,2020/03/08 17:03:42
5939191326,2,1561,2020/03/08 17:03:42
5939191371,160,1891,2020/03/08 17:03:42
5939191380,755,1805,2020/03/08 17:03:42
5939200011,3584,2427,2020/03/08 17:03:42
5939200053,2101,2668,2020/03/08 17:03:42
5939201158,1040,2110,2020/03/08 17:03:42
5939201238,37,2043,2020/03/08 17:03:42
5939201265,2130,2022,2020/03/08 17:03:42
5939201283,3546,2351,2020/03/08 17:03:42
5939201318,486,2010,2020/03/08 17:03:42
5939201327,4500,2471,2020/03/08 17:03:42
5939201336,2,2286,2020/03/08 17:03:42
5940010154,45,2014,2020/03/08 17:03:42
5940011286,4,1434,2020/03/08 17:03:42
5940011295,1,2024,2020/03/08 17:03:42
5940011302,1308,1777,2020/03/08 17:03:42
5940011400,0,1266,2020/03/08 17:03:42
5940011482,0,880,2020/03/08 17:03:42
5940011553,3,1610,2020/03/08 17:03:42
5940011606,1116,2336,2020/03/08 17:03:42
5940011688,376,1518,2020/03/08 17:03:42
5940011704,0,1155,2020/03/08 17:03:42
5940011786,1255,2049,2020/03/08 17:03:42
5940011820,9,1129,2020/03/08 17:03:42
5940011839,9,197,2020/03/08 17:03:42
5940011848,2,1740,2020/03/08 17:03:42
5940021086,1125,2422,2020/03/08 17:03:42
5940021139,0,608,2020/03/08 17:03:42
5940021157,12,1785,2020/03/08 17:03:42
5940021166,911,1610,2020/03/08 17:03:42
5940030021,0,1588,2020/03/08 17:03:42
5940030058,0,942,2020/03/08 17:03:42
5940030156,0,1516,2020/03/08 17:03:42
5940031340,0,1739,2020/03/08 17:03:42
5940031359,1,1844,2020/03/08 17:03:42
5940031368,0,2489,2020/03/08 17:03:42
5940031386,0,1928,2020/03/08 17:03:42
5940040045,0,1862,2020/03/08 17:03:42
5940040063,0,1942,2020/03/08 17:03:42
5940040072,530,2443,2020/03/08 17:03:42
5940040081,2,59,2020/03/08 17:03:42
5940040170,0,1491,2020/03/08 17:03:42
5940040205,0,2326,2020/03/08 17:03:42
5940040232,1,1920,2020/03/08 17:03:42
5940040349,2122,2939,2020/03/08 17:03:42
5940041364,42,2128,2020/03/08 17:03:42
5940041435,139,1648,2020/03/08 17:03:42
5940041480,0,1765,2020/03/08 17:03:42
5940041515,705,1570,2020/03/08 17:03:42
5940041524,302,2516,2020/03/08 17:03:42
5940041542,1,1712,2020/03/08 17:03:42
5940041551,2,2404,2020/03/08 17:03:42
5940041560,3878,2722,2020/03/08 17:03:42
5940041597,0,222,2020/03/08 17:03:42
5940041613,0,877,2020/03/08 17:03:42
5940041622,1,915,2020/03/08 17:03:42
5940041668,1,2228,2020/03/08 17:03:42
5940041677,0,420,2020/03/08 17:03:42
5940041695,457,2412,2020/03/08 17:03:42
5940041702,1647,2403,2020/03/08 17:03:42
5940041711,2865,1938,2020/03/08 17:03:42
5940041720,0,961,2020/03/08 17:03:42
5940050023,0,1272,2020/03/08 17:03:42
5940050069,0,1701,2020/03/08 17:03:42
5940051075,1307,2233,2020/03/08 17:03:42
5940051100,0,2341,2020/03/08 17:03:42
5940051119,1259,2320,2020/03/08 17:03:42
5940051128,1804,2037,2020/03/08 17:03:42
5940060010,0,60,2020/03/08 17:03:42
5940060056,0,2029,2020/03/08 17:03:42
5940061133,140,2074,2020/03/08 17:03:42
5940061160,2,1241,2020/03/08 17:03:42
5940061188,192,2037,2020/03/08 17:03:42
5940061197,9,525,2020/03/08 17:03:42
5940071102,1,1879,2020/03/08 17:03:42
5940080058,72,952,2020/03/08 17:03:42
5940090045,0,1610,2020/03/08 17:03:42
5940090081,0,2748,2020/03/08 17:03:42
5940090107,0,2071,2020/03/08 17:03:42
5940100019,0,1674,2020/03/08 17:03:42
5940101061,0,1196,2020/03/08 17:03:42
5940111236,1,1642,2020/03/08 17:03:42
5940111245,2,1099,2020/03/08 17:03:42
5940111361,0,1695,2020/03/08 17:03:42
5940111398,2,1287,2020/03/08 17:03:42
5940111441,0,1121,2020/03/08 17:03:42
5940111450,1,605,2020/03/08 17:03:42
5940111530,0,603,2020/03/08 17:03:42
5940111549,0,65,2020/03/08 17:03:42
5940111558,0,283,2020/03/08 17:03:42
5940120039,5,965,2020/03/08 17:03:42
5940120048,0,1124,2020/03/08 17:03:42
5940120057,2,1551,2020/03/08 17:03:42
5940120137,1145,2288,2020/03/08 17:03:42
5940120191,0,1666,2020/03/08 17:03:42
5940121205,1,1719,2020/03/08 17:03:42
5940121241,2,1831,2020/03/08 17:03:42
5940121303,1,1886,2020/03/08 17:03:42
5940121349,148,1673,2020/03/08 17:03:42
5940121358,0,719,2020/03/08 17:03:42
5940130035,0,1127,2020/03/08 17:03:42
5940130071,0,1391,2020/03/08 17:03:42
5940130080,1,1256,2020/03/08 17:03:42
5940130106,28,1795,2020/03/08 17:03:42
5940130142,1,1756,2020/03/08 17:03:42
5940131283,81,1697,2020/03/08 17:03:42
5940131292,0,89,2020/03/08 17:03:42
5940131354,0,1288,2020/03/08 17:03:42
5940131363,5,1005,2020/03/08 17:03:42
5940131381,3282,2328,2020/03/08 17:03:42
5940131390,0,1564,2020/03/08 17:03:42
5940140031,987,2405,2020/03/08 17:03:42
5940140068,475,2407,2020/03/08 17:03:42
5940140077,0,1619,2020/03/08 17:03:42
5940140111,421,2510,2020/03/08 17:03:42
5940140148,312,1950,2020/03/08 17:03:42
5940141207,2646,2134,2020/03/08 17:03:42
5940141243,0,1424,2020/03/08 17:03:42
5940141289,0,1977,2020/03/08 17:03:42
5940141298,0,1638,2020/03/08 17:03:42
5940141305,0,1708,2020/03/08 17:03:42
5940141314,0,115,2020/03/08 17:03:42
5940150055,58,2567,2020/03/08 17:03:42
5940150073,41,2308,2020/03/08 17:03:42
5940151123,120,1822,2020/03/08 17:03:42
5940151132,197,1455,2020/03/08 17:03:42
5940161030,1,1498,2020/03/08 17:03:42
5940180035,998,1344,2020/03/08 17:03:42
5941010041,781,2236,2020/03/08 17:03:42
5941010103,2473,2528,2020/03/08 17:03:42
5941010185,101,1259,2020/03/08 17:03:42
5941010256,1483,2695,2020/03/08 17:03:42
5941010283,2,2061,2020/03/08 17:03:42
5941010292,493,1827,2020/03/08 17:03:42
5941010309,679,2118,2020/03/08 17:03:42
5941010381,0,891,2020/03/08 17:03:42
5941010416,0,1440,2020/03/08 17:03:42
5941011495,882,2250,2020/03/08 17:03:42
5941011548,1,2253,2020/03/08 17:03:42
5941011575,1,1389,2020/03/08 17:03:42
5941011600,1140,2183,2020/03/08 17:03:42
5941011637,2635,2061,2020/03/08 17:03:42
5941011646,3742,2278,2020/03/08 17:03:42
5941011708,540,1489,2020/03/08 17:03:42
5941011780,1970,1884,2020/03/08 17:03:42
5941011833,2343,2046,2020/03/08 17:03:42
5941011842,246,2010,2020/03/08 17:03:42
5941011851,0,1525,2020/03/08 17:03:42
5941020029,0,1273,2020/03/08 17:03:42
5941020038,0,339,2020/03/08 17:03:42
5941020056,0,614,2020/03/08 17:03:42
5941030043,0,2191,2020/03/08 17:03:42
5941030089,92,1984,2020/03/08 17:03:42
5941030114,2441,2523,2020/03/08 17:03:42
5941031175,0,1471,2020/03/08 17:03:42
5941031237,247,2206,2020/03/08 17:03:42
5941040012,10,1792,2020/03/08 17:03:42
5941040049,32,204,2020/03/08 17:03:42
5941040067,1305,2308,2020/03/08 17:03:42
5941040076,0,648,2020/03/08 17:03:42
5941040085,0,1886,2020/03/08 17:03:42
5941040129,0,2333,2020/03/08 17:03:42
5941041224,4359,2489,2020/03/08 17:03:42
5941041233,1183,1931,2020/03/08 17:03:42
5941041297,7,2198,2020/03/08 17:03:42
5941041313,61,1592,2020/03/08 17:03:42
5941041322,1440,445,2020/03/08 17:03:42
5941050045,587,1864,2020/03/08 17:03:42
5941050054,0,1329,2020/03/08 17:03:42
5941050063,720,1801,2020/03/08 17:03:42
5941050072,0,1500,2020/03/08 17:03:42
5941050090,577,1998,2020/03/08 17:03:42
5941050107,0,2126,2020/03/08 17:03:42
5941051266,342,1852,2020/03/08 17:03:42
5941051417,2,2167,2020/03/08 17:03:42
5941051426,1452,1514,2020/03/08 17:03:42
5941051453,0,2262,2020/03/08 17:03:42
5941051462,4020,2236,2020/03/08 17:03:42
5941051499,0,1259,2020/03/08 17:03:42
5941051524,215,1985,2020/03/08 17:03:42
5941051542,1281,1415,2020/03/08 17:03:42
5941051579,0,1236,2020/03/08 17:03:42
5941060014,0,805,2020/03/08 17:03:42
5941060050,478,1657,2020/03/08 17:03:42
5941061146,859,1767,2020/03/08 17:03:42
5941061173,1477,1980,2020/03/08 17:03:42
5941061299,73,1871,2020/03/08 17:03:42
5941061306,22,1172,2020/03/08 17:03:42
5941061342,0,800,2020/03/08 17:03:42
5941070029,2,238,2020/03/08 17:03:42
5941070154,408,931,2020/03/08 17:03:42
5941071188,0,30,2020/03/08 17:03:42
5941071213,0,35,2020/03/08 17:03:42
5941080016,0,1467,2020/03/08 17:03:42
5941080043,0,1070,2020/03/08 17:03:42
5941080052,2303,2090,2020/03/08 17:03:42
5941081157,636,2142,2020/03/08 17:03:42
5941081184,1036,2005,2020/03/08 17:03:42
5941081193,0,1930,2020/03/08 17:03:42
5941090049,350,1859,2020/03/08 17:03:42
5941100013,1207,1678,2020/03/08 17:03:42
5941100022,1277,2186,2020/03/08 17:03:42
5941100040,1457,2156,2020/03/08 17:03:42
5941101092,3226,2278,2020/03/08 17:03:42
5941110019,0,1640,2020/03/08 17:03:42
5941110046,2,876,2020/03/08 17:03:42
5941111061,0,1781,2020/03/08 17:03:42
5941120015,1,497,2020/03/08 17:03:42
5941121110,1377,1904,2020/03/08 17:03:42
5941131161,0,2080,2020/03/08 17:03:42
5941131296,1917,2062,2020/03/08 17:03:42
5941131303,806,1876,2020/03/08 17:03:42
5941131312,2188,2312,2020/03/08 17:03:42
5941131321,638,1555,2020/03/08 17:03:42
5941140035,0,2104,2020/03/08 17:03:42
5941150013,962,2286,2020/03/08 17:03:42
5941151056,0,1760,2020/03/08 17:03:42
5941160028,0,1156,2020/03/08 17:03:42
5941161043,1099,1701,2020/03/08 17:03:42
5941161052,46,1586,2020/03/08 17:03:42
5941161061,0,2,2020/03/08 17:03:42
5941161070,0,1600,2020/03/08 17:03:42
5941181054,593,1820,2020/03/08 17:03:42
5941190017,0,1959,2020/03/08 17:03:42
5941190044,1025,1425,2020/03/08 17:03:42
5941200027,0,192,2020/03/08 17:03:42
5941200045,0,318,2020/03/08 17:03:42
5941201159,0,1050,2020/03/08 17:03:42
5941201161,0,1188,2020/03/08 17:03:42
5941220029,1,1409,2020/03/08 17:03:42
5941230016,0,1943,2020/03/08 17:03:42
5941230025,332,2738,2020/03/08 17:03:42
5941230052,0,738,2020/03/08 17:03:42
5941231111,1322,2092,2020/03/08 17:03:42
5941231120,2174,2279,2020/03/08 17:03:42
5941231139,0,1876,2020/03/08 17:03:42
5941241117,1349,2071,2020/03/08 17:03:42
5941260014,130,1784,2020/03/08 17:03:42
5941270056,0,1644,2020/03/08 17:03:42
5941270074,0,2020,2020/03/08 17:03:42
5941270109,1,1680,2020/03/08 17:03:42
5941270136,0,547,2020/03/08 17:03:42
5941270154,0,1971,2020/03/08 17:03:42
5941270163,21,744,2020/03/08 17:03:42
5941270216,0,2039,2020/03/08 17:03:42
5941271302,1,856,2020/03/08 17:03:42
5941271348,24,1609,2020/03/08 17:03:42
5941271455,2,149,2020/03/08 17:03:42
5941271517,297,1410,2020/03/08 17:03:42
5941271544,2,1437,2020/03/08 17:03:42
5941280043,3,1397,2020/03/08 17:03:42
5941280089,73,278,2020/03/08 17:03:42
5941280141,0,1625,2020/03/08 17:03:42
5941281282,1160,1872,2020/03/08 17:03:42
5941281335,0,1427,2020/03/08 17:03:42
5941281362,1297,1832,2020/03/08 17:03:42
5941281371,0,1609,2020/03/08 17:03:42
5941281442,231,2834,2020/03/08 17:03:42
5941281451,0,1426,2020/03/08 17:03:42
5941281488,252,1089,2020/03/08 17:03:42
5941291171,0,1079,2020/03/08 17:03:42
5941291180,12,837,2020/03/08 17:03:42
5941291199,5,577,2020/03/08 17:03:42
5941291206,6,2475,2020/03/08 17:03:42
5941291215,270,1661,2020/03/08 17:03:42
5941310064,1,2083,2020/03/08 17:03:42
5941310082,1,5,2020/03/08 17:03:42
5941310162,39,155,2020/03/08 17:03:42
5941310171,0,1702,2020/03/08 17:03:42
5941310199,0,1648,2020/03/08 17:03:42
5941310206,0,927,2020/03/08 17:03:42
5941310484,0,540,2020/03/08 17:03:42
5941310528,1439,1821,2020/03/08 17:03:42
5941310573,375,2024,2020/03/08 17:03:42
5941310699,3,1794,2020/03/08 17:03:42
5941310715,684,2051,2020/03/08 17:03:42
5941310797,63,125,2020/03/08 17:03:42
5941310840,0,1677,2020/03/08 17:03:42
5941310859,1,1456,2020/03/08 17:03:42
5941310895,5,675,2020/03/08 17:03:42
5941310957,0,1956,2020/03/08 17:03:42
5941310966,0,1985,2020/03/08 17:03:42
5941312022,352,1403,2020/03/08 17:03:42
5941312166,2,172,2020/03/08 17:03:42
5941312184,0,265,2020/03/08 17:03:42
5941312255,0,1139,2020/03/08 17:03:42
5941312273,952,752,2020/03/08 17:03:42
5941312282,0,872,2020/03/08 17:03:42
5941312308,0,1261,2020/03/08 17:03:42
5941312380,0,700,2020/03/08 17:03:42
5941312460,1028,1582,2020/03/08 17:03:42
5941312504,30,707,2020/03/08 17:03:42
5941312531,521,1553,2020/03/08 17:03:42
5941312540,1667,1372,2020/03/08 17:03:42
5941312577,0,310,2020/03/08 17:03:42
5941312586,0,90,2020/03/08 17:03:42
5941312648,0,2020,2020/03/08 17:03:42
5941312755,0,619,2020/03/08 17:03:42
5941312808,405,1780,2020/03/08 17:03:42
5941312826,0,370,2020/03/08 17:03:42
5942010081,0,1097,2020/03/08 17:03:42
5942010125,9,0,2020/03/08 17:03:42
5942010214,1,1723,2020/03/08 17:03:42
5942010269,4,1533,2020/03/08 17:03:42
5942010321,1373,2401,2020/03/08 17:03:42
5942010349,339,1757,2020/03/08 17:03:42
5942010358,0,1962,2020/03/08 17:03:42
5942010447,0,249,2020/03/08 17:03:42
5942010518,0,492,2020/03/08 17:03:42
5942010563,1,1602,2020/03/08 17:03:42
5942010643,3,1130,2020/03/08 17:03:42
5942010812,2,2204,2020/03/08 17:03:42
5942010867,8,2104,2020/03/08 17:03:42
5942010894,300,1261,2020/03/08 17:03:42
5942010947,0,2014,2020/03/08 17:03:42
5942010974,0,2271,2020/03/08 17:03:42
5942011211,1,2653,2020/03/08 17:03:42
5942011275,27,1473,2020/03/08 17:03:42
5942011373,3,1145,2020/03/08 17:03:42
5942011480,2,2440,2020/03/08 17:03:42
5942011524,2,1295,2020/03/08 17:03:42
5942011579,0,1840,2020/03/08 17:03:42
5942011766,15,341,2020/03/08 17:03:42
5942011800,0,3,2020/03/08 17:03:42
5942011819,1,839,2020/03/08 17:03:42
5942013260,66,572,2020/03/08 17:03:42
5942013331,0,1532,2020/03/08 17:03:42
5942013411,0,825,2020/03/08 17:03:42
5942013448,1,1957,2020/03/08 17:03:42
5942013608,0,1636,2020/03/08 17:03:42
5942013626,0,419,2020/03/08 17:03:42
5942013653,0,537,2020/03/08 17:03:42
5942013699,73,814,2020/03/08 17:03:42
5942013788,1126,1576,2020/03/08 17:03:42
5942013797,0,2,2020/03/08 17:03:42
5942013804,0,186,2020/03/08 17:03:42
5942013868,0,1140,2020/03/08 17:03:42
5942013886,1,2101,2020/03/08 17:03:42
5942013902,12,2138,2020/03/08 17:03:42
5942013920,1,2124,2020/03/08 17:03:42
5942014052,3,1517,2020/03/08 17:03:42
5942014070,0,568,2020/03/08 17:03:42
5942014203,0,1086,2020/03/08 17:03:42
5942014212,1,1358,2020/03/08 17:03:42
5942020023,0,1521,2020/03/08 17:03:42
5942020050,0,1142,2020/03/08 17:03:42
5942020078,1,1114,2020/03/08 17:03:42
5942020130,0,712,2020/03/08 17:03:42
5942020176,2,0,2020/03/08 17:03:42
5942020185,0,233,2020/03/08 17:03:42
5942020265,0,145,2020/03/08 17:03:42
5942021459,0,709,2020/03/08 17:03:42
5942021486,29,1160,2020/03/08 17:03:42
5942021717,0,518,2020/03/08 17:03:42
5942021726,1,0,2020/03/08 17:03:42
5942021744,0,319,2020/03/08 17:03:42
5942021753,1,1170,2020/03/08 17:03:42
5942030056,2,2467,2020/03/08 17:03:42
5942030092,272,2434,2020/03/08 17:03:42
5942030181,0,1704,2020/03/08 17:03:42
5942030225,2,2022,2020/03/08 17:03:42
5942030234,0,1531,2020/03/08 17:03:42
5942031357,0,2456,2020/03/08 17:03:42
5942031366,0,2096,2020/03/08 17:03:42
5942031393,0,180,2020/03/08 17:03:42
5942031428,781,1999,2020/03/08 17:03:42
5942031437,1096,1570,2020/03/08 17:03:42
5942040061,0,1219,2020/03/08 17:03:42
5942040089,1132,2947,2020/03/08 17:03:42
5942040114,5,1507,2020/03/08 17:03:42
5942040178,0,1885,2020/03/08 17:03:42
5942041326,0,2175,2020/03/08 17:03:42
5942041344,785,2634,2020/03/08 17:03:42
5942051279,0,704,2020/03/08 17:03:42
5942051528,0,1163,2020/03/08 17:03:42
5942051546,0,693,2020/03/08 17:03:42
5942051555,45,30,2020/03/08 17:03:42
5942060027,0,1388,2020/03/08 17:03:42
5942060054,0,1614,2020/03/08 17:03:42
5942060152,0,2,2020/03/08 17:03:42
5942060161,2,1569,2020/03/08 17:03:42
5942060278,0,1117,2020/03/08 17:03:42
5942060385,0,1800,2020/03/08 17:03:42
5942061720,0,983,2020/03/08 17:03:42
5942061739,0,349,2020/03/08 17:03:42
5942061828,0,735,2020/03/08 17:03:42
5942070112,0,317,2020/03/08 17:03:42
5942070167,0,1487,2020/03/08 17:03:42
5942070194,8,1591,2020/03/08 17:03:42
5942071315,0,1067,2020/03/08 17:03:42
5942071413,0,904,2020/03/08 17:03:42
5942080010,0,177,2020/03/08 17:03:42
5942080038,0,277,2020/03/08 17:03:42
5942081222,0,704,2020/03/08 17:03:42
5942081302,0,531,2020/03/08 17:03:42
5942081384,0,1269,2020/03/08 17:03:42
5942081393,27,1521,2020/03/08 17:03:42
5942091184,0,1664,2020/03/08 17:03:42
5942100071,0,177,2020/03/08 17:03:42
5942100080,375,1005,2020/03/08 17:03:42
5942101112,0,1670,2020/03/08 17:03:42
5942110077,3,1525,2020/03/08 17:03:42
5942121114,0,464,2020/03/08 17:03:42
5942140039,0,1845,2020/03/08 17:03:42
5942140084,0,2229,2020/03/08 17:03:42
5942140100,0,1537,2020/03/08 17:03:42
5942151407,146,1420,2020/03/08 17:03:42
5942171043,0,748,2020/03/08 17:03:42
5942171105,0,662,2020/03/08 17:03:42
5942171114,53,631,2020/03/08 17:03:42
5942171123,0,10,2020/03/08 17:03:42
5942171141,16,696,2020/03/08 17:03:42
5942190039,35,216,2020/03/08 17:03:42
5942190048,1,907,2020/03/08 17:03:42
5942190128,0,803,2020/03/08 17:03:42
5942191152,2,1962,2020/03/08 17:03:42
5942191198,8,1838,2020/03/08 17:03:42
5942200030,0,358,2020/03/08 17:03:42
5942201171,0,2182,2020/03/08 17:03:42
5942211122,735,1921,2020/03/08 17:03:42
5942220023,0,1581,2020/03/08 17:03:42
5942220032,1936,2338,2020/03/08 17:03:42
5942221173,4983,2374,2020/03/08 17:03:42
5942230065,236,1699,2020/03/08 17:03:42
5942240025,0,782,2020/03/08 17:03:42
5942240043,0,1628,2020/03/08 17:03:42
5943010049,518,1996,2020/03/08 17:03:42
5943010076,2,2173,2020/03/08 17:03:42
5943010101,0,1308,2020/03/08 17:03:42
5943010156,0,2060,2020/03/08 17:03:42
5943010192,2491,2690,2020/03/08 17:03:42
5943010254,0,1748,2020/03/08 17:03:42
5943010263,0,2316,2020/03/08 17:03:42
5943010272,13,1839,2020/03/08 17:03:42
5943010281,328,2365,2020/03/08 17:03:42
5943010343,0,2151,2020/03/08 17:03:42
5943010398,0,2311,2020/03/08 17:03:42
5943010432,0,1199,2020/03/08 17:03:42
5943010478,827,1898,2020/03/08 17:03:42
5943010496,1,165,2020/03/08 17:03:42
5943010629,710,1436,2020/03/08 17:03:42
5943010665,2,2131,2020/03/08 17:03:42
5943010683,1,1887,2020/03/08 17:03:42
